District	Municipality	Ward	Partner Organization	Implementing Partner	Funding Organisation	Sector	Activity Type	Name of the Infrastructure	Activity Detail	Curriculum (for Trainings)	Activity Status	Unit (Indicator)	Planned#	Reached#	GaNaPa_Code	GaPaN_Ward_Code
Dhading	Gangajamuna	6	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		"Mass awareness compaign, interaction program, rally and street drama   -- celebration of International Women's Day "	Other (specify in Comments)		individuals	13		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		Gender awareness orientation at  community level			individuals	37		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		Community dialogue 	Other (specify in Comments)		individuals	2		30005	30005-6
Dhading	Gangajamuna	7	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		"Capacity building training for integrating gender in WASH, Shelter and Livelihood "	Other (specify in Comments)		individuals	4		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		"Mass awareness compaign, interaction program, rally and street drama   -- celebration of International Women's Day "	Other (specify in Comments)		individuals	13		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		Gender awareness orientation at  community level			individuals	37		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SYS	CARE-N	Gender Equality and Social Inclusion	Capacity building - GBV and anti trafficking programme training		Community dialogue 	Other (specify in Comments)		individuals	1		30005	30005-7
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-6
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	Disaster Risk Management	Capacity building - Local institutions for DRM		Capacity Building and Awareness on Disaster Risk Reduction including formaulation of Local Disaster  Response Management Plan for each VDC 	Other (specify in Comments)		institutions	1		30005	30005-5
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	124		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	6	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	122		30005	30005-6
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	112		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	7	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	111		30005	30005-7
Dhading	Gangajamuna	5	CARE-N	SAHAS	CARE-N	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		"Agriculture input suport and supply - seeds, seeds storage, agricutlre toolkits, poly house, plastic pond, micro irrigation sets-drip sets, fruit sapling"			households	112		30005	30005-5
